frame,camera,marker,x,y,likelihood
1,0,r_shoulder,67.94808197021484,779.9540405273438,0.8501148223876953
1,0,spine,44.01496887207031,771.9237670898438,0.984533429145813
1,0,tail1,92.2635726928711,796.1320190429688,0.004299581050872803
1,0,tail2,1268.0091552734375,1412.000244140625,0.3628217577934265
1,0,tail_base,4.2608747482299805,771.914306640625,0.08376902341842651
2,0,l_back_ankle,4.045481204986572,827.8220825195312,0.030226707458496094
2,0,l_back_knee,3.6982381343841553,819.6405029296875,0.028744906187057495
2,0,l_back_paw,12.112306594848633,836.2372436523438,0.1367148756980896
2,0,l_eye,107.79120635986328,764.16943359375,0.6691182851791382
2,0,l_front_ankle,76.31729888916016,820.15576171875,0.45444193482398987
2,0,l_front_knee,76.03805541992188,812.1696166992188,0.059802234172821045
2,0,l_front_paw,60.060333251953125,836.374267578125,0.6250073313713074
2,0,l_hip,4.12660026550293,796.00146484375,0.004719525575637817
2,0,l_shoulder,91.8871841430664,779.6758422851562,0.008641958236694336
2,0,lure,68.05677032470703,1027.999755859375,0.5389630198478699
2,0,neck_base,84.09783172607422,763.9840087890625,0.9636971950531006
2,0,nose,92.07984924316406,780.3508911132812,0.7511036396026611
2,0,r_back_ankle,11.707661628723145,820.24853515625,0.3908243477344513
2,0,r_back_knee,19.563854217529297,803.7548217773438,0.7814387679100037
2,0,r_back_paw,12.157219886779785,828.1405639648438,0.43686428666114807
2,0,r_eye,91.83165740966797,772.0827026367188,0.9358720779418945
2,0,r_front_ankle,99.48462677001953,803.9718017578125,0.967085063457489
2,0,r_front_knee,67.9854507446289,804.3118896484375,0.9457787275314331
2,0,r_front_paw,100.32206726074219,827.966064453125,0.9461913108825684
2,0,r_hip,12.114296913146973,787.7953491210938,0.6107117533683777
2,0,r_shoulder,75.92362213134766,779.9243774414062,0.9089207649230957
2,0,spine,51.67161178588867,771.91943359375,0.9881089925765991
2,0,tail1,4.186903953552246,811.841552734375,0.009848415851593018
2,0,tail2,1268.01025390625,1412.00048828125,0.3486214280128479
2,0,tail_base,4.23262357711792,771.8131103515625,0.06151416897773743
3,0,l_back_ankle,27.951250076293945,827.8370971679688,0.22956633567810059
3,0,l_back_knee,43.913665771484375,819.8737182617188,0.18835091590881348
3,0,l_back_paw,20.117788314819336,835.9485473632812,0.7340790629386902
3,0,l_eye,116.0718994140625,772.2340698242188,0.007221579551696777
3,0,l_front_ankle,92.20452117919922,819.9583740234375,0.6155765056610107
3,0,l_front_knee,84.05899810791016,804.0855102539062,0.05590927600860596
3,0,l_front_paw,108.1251449584961,828.1195068359375,0.7031949162483215
3,0,l_hip,4.009321689605713,780.162109375,0.010014712810516357
3,0,l_shoulder,75.77606964111328,795.8268432617188,0.005047619342803955
3,0,lure,100.01002502441406,1027.9541015625,0.4662458896636963
3,0,neck_base,84.13372039794922,764.0763549804688,0.8606043457984924
3,0,nose,115.78397369384766,811.7461547851562,0.4705691933631897
3,0,r_back_ankle,11.773280143737793,819.95263671875,0.7064843773841858
3,0,r_back_knee,35.49541091918945,803.3361206054688,0.9365798234939575
3,0,r_back_paw,12.16921329498291,828.192138671875,0.7136159539222717
3,0,r_eye,115.73450469970703,795.5933837890625,0.3973691463470459
3,0,r_front_ankle,108.23140716552734,804.3793334960938,0.9744082689285278
3,0,r_front_knee,67.98844146728516,812.0834350585938,0.9744192361831665
3,0,r_front_paw,115.57870483398438,820.6800537109375,0.9285528659820557
3,0,r_hip,20.034141540527344,779.7387084960938,0.9400613307952881
3,0,r_shoulder,83.63558197021484,787.9891357421875,0.9209457039833069
3,0,spine,52.20265579223633,772.0360107421875,0.9968405365943909
3,0,tail1,12.034815788269043,803.5277709960938,0.23635387420654297
3,0,tail2,1268.0032958984375,1411.9957275390625,0.373277485370636
3,0,tail_base,11.789811134338379,772.0877685546875,0.631149411201477
4,0,l_back_ankle,19.978055953979492,827.9554443359375,0.3096978962421417
4,0,l_back_knee,43.8648567199707,819.9765625,0.8214777708053589
4,0,l_back_paw,20.19029998779297,836.112548828125,0.6153796911239624
4,0,l_eye,123.76268005371094,764.122314453125,0.6809983253479004
4,0,l_front_ankle,115.44561004638672,804.562255859375,0.4702101945877075
4,0,l_front_knee,3.9891700744628906,827.6397705078125,0.02855786681175232
4,0,l_front_paw,124.0993881225586,819.8247680664062,0.935102105140686
4,0,l_hip,43.999488830566406,811.8527221679688,0.019203752279281616
4,0,l_shoulder,4.183391571044922,795.8603515625,0.012093424797058105
4,0,lure,100.14661407470703,1036.164306640625,0.39466601610183716
4,0,neck_base,92.08676147460938,756.210693359375,0.9792118072509766
4,0,nose,108.19857788085938,780.5846557617188,0.9237586855888367
4,0,r_back_ankle,11.668440818786621,820.243408203125,0.3608517050743103
4,0,r_back_knee,19.735776901245117,819.39697265625,0.800024151802063
4,0,r_back_paw,12.229393005371094,828.0930786132812,0.2597249746322632
4,0,r_eye,108.16085052490234,771.7725219726562,0.9745879173278809
4,0,r_front_ankle,108.18693542480469,804.6476440429688,0.9802825450897217
4,0,r_front_knee,76.32816314697266,812.0752563476562,0.9693535566329956
4,0,r_front_paw,91.75763702392578,828.037109375,0.9658945202827454
4,0,r_hip,20.133203506469727,787.8570556640625,0.93354332447052
4,0,r_shoulder,91.74118041992188,788.174072265625,0.9004157781600952
4,0,spine,60.035369873046875,772.04931640625,0.9965903162956238
4,0,tail1,11.857985496520996,811.8327026367188,0.18084603548049927
4,0,tail2,1268.0006103515625,1411.991943359375,0.40203577280044556
4,0,tail_base,19.955045700073242,780.0655517578125,0.8433544635772705
5,0,l_back_ankle,124.55542755126953,803.990966796875,0.08560049533843994
5,0,l_back_knee,43.90702438354492,820.1209106445312,0.08378753066062927
5,0,l_back_paw,20.142215728759766,843.9854736328125,0.11102142930030823
5,0,l_eye,132.0735321044922,764.3201293945312,0.894465446472168
5,0,l_front_ankle,116.10786437988281,811.9591674804688,0.532292366027832
5,0,l_front_knee,100.36277770996094,804.2388305664062,0.010564476251602173
5,0,l_front_paw,139.97689819335938,811.883544921875,0.8163719177246094
5,0,l_hip,3.918149948120117,780.0510864257812,0.00512850284576416
5,0,l_shoulder,4.141167163848877,795.8126220703125,0.005377322435379028
5,0,lure,164.12498474121094,1036.063720703125,0.6094387173652649
5,0,neck_base,99.98446655273438,763.9845581054688,0.9866704940795898
5,0,nose,124.24797821044922,780.610595703125,0.9645386934280396
5,0,r_back_ankle,4.070911884307861,820.1097412109375,0.13439986109733582
5,0,r_back_knee,35.999366760253906,819.8641967773438,0.39685046672821045
5,0,r_back_paw,11.78453540802002,836.0054321289062,0.0556904673576355
5,0,r_eye,116.06230926513672,772.0640869140625,0.9940110445022583
5,0,r_front_ankle,124.10330963134766,804.4532470703125,0.9841404557228088
5,0,r_front_knee,84.42350006103516,804.4744873046875,0.9787084460258484
5,0,r_front_paw,116.16996765136719,828.1281127929688,0.947081446647644
5,0,r_hip,27.817493438720703,787.9970092773438,0.6814272403717041
5,0,r_shoulder,91.76367950439453,772.0491333007812,0.8915289044380188
5,0,spine,67.74713134765625,771.960693359375,0.9943329095840454
5,0,tail1,4.159728050231934,803.7933349609375,0.03932633996009827
5,0,tail2,1268.0015869140625,1411.9942626953125,0.3876679837703705
5,0,tail_base,20.03670883178711,780.010498046875,0.3185217082500458
6,0,l_back_ankle,132.005615234375,796.0003051757812,0.1906910538673401
6,0,l_back_knee,43.938602447509766,820.0542602539062,0.6709586381912231
6,0,l_back_paw,20.02838897705078,835.8779296875,0.6367045640945435
6,0,l_eye,139.93772888183594,764.2738037109375,0.5791661739349365
6,0,l_front_ankle,124.1051025390625,820.3411865234375,0.6247950196266174
6,0,l_front_knee,107.92262268066406,796.0986938476562,0.01701676845550537
6,0,l_front_paw,131.6611328125,827.9927978515625,0.888170599937439
6,0,l_hip,43.92131423950195,811.9764404296875,0.010695070028305054
6,0,l_shoulder,107.85700988769531,788.4835815429688,0.003007441759109497
6,0,lure,195.86871337890625,1028.157470703125,0.6765305995941162
6,0,neck_base,108.03802490234375,756.0587158203125,0.9203753471374512
6,0,nose,132.3175506591797,780.31396484375,0.8949960470199585
6,0,r_back_ankle,11.860479354858398,819.8739013671875,0.7890894412994385
6,0,r_back_knee,43.95512771606445,803.9945068359375,0.7413707375526428
6,0,r_back_paw,11.837964057922363,836.2080688476562,0.507610559463501
6,0,r_eye,123.83454895019531,771.797607421875,0.993383526802063
6,0,r_front_ankle,131.73570251464844,803.8178100585938,0.9647391438484192
6,0,r_front_knee,100.15200805664062,804.12548828125,0.9828909635543823
6,0,r_front_paw,148.65272521972656,811.9295654296875,0.978901743888855
6,0,r_hip,35.948246002197266,788.0664672851562,0.9290882349014282
6,0,r_shoulder,99.50041198730469,771.8255615234375,0.8312636613845825
6,0,spine,68.04483795166016,772.0812377929688,0.9965738654136658
6,0,tail1,11.991616249084473,803.70361328125,0.17365938425064087
6,0,tail2,1268.00048828125,1411.9920654296875,0.40924936532974243
6,0,tail_base,19.999752044677734,779.9939575195312,0.6119859218597412
7,0,l_back_ankle,27.695528030395508,827.7662353515625,0.8335170745849609
7,0,l_back_knee,52.00181198120117,820.4174194335938,0.9282704591751099
7,0,l_back_paw,27.961610794067383,835.7590942382812,0.9295509457588196
7,0,l_eye,140.43502807617188,771.9474487304688,0.9395573735237122
7,0,l_front_ankle,140.06716918945312,819.7739868164062,0.8440543413162231
7,0,l_front_knee,124.24762725830078,804.403076171875,0.020679503679275513
7,0,l_front_paw,147.58627319335938,827.9697875976562,0.8982821702957153
7,0,l_hip,60.065093994140625,811.9869995117188,0.0744168758392334
7,0,l_shoulder,107.86022186279297,779.7599487304688,0.0023691654205322266
7,0,lure,228.0014190673828,1019.90283203125,0.6326917409896851
7,0,neck_base,115.9760971069336,763.9834594726562,0.9937487840652466
7,0,nose,140.12188720703125,780.685546875,0.9839520454406738
7,0,r_back_ankle,11.943575859069824,819.6505737304688,0.9732520580291748
7,0,r_back_knee,35.61723709106445,804.1592407226562,0.9133697748184204
7,0,r_back_paw,11.744922637939453,835.9722290039062,0.8787542581558228
7,0,r_eye,132.57003784179688,772.3615112304688,0.9983604550361633
7,0,r_front_ankle,139.98190307617188,804.3588256835938,0.9615443348884583
7,0,r_front_knee,108.36442565917969,803.6844482421875,0.9385831952095032
7,0,r_front_paw,164.20538330078125,811.9471435546875,0.9770015478134155
7,0,r_hip,36.16375732421875,788.134765625,0.9395532608032227
7,0,r_shoulder,108.03414154052734,780.0299072265625,0.958987832069397
7,0,spine,75.98789978027344,771.8106079101562,0.9963906407356262
7,0,tail1,11.846479415893555,796.058837890625,0.40327152609825134
7,0,tail2,1268.0023193359375,1411.996337890625,0.43516576290130615
7,0,tail_base,19.888534545898438,772.0325927734375,0.7263654470443726
8,0,l_back_ankle,27.536170959472656,827.4990844726562,0.9090157747268677
8,0,l_back_knee,52.05131912231445,820.2420043945312,0.505930483341217
8,0,l_back_paw,27.68643569946289,835.7442626953125,0.9191700220108032
8,0,l_eye,148.1167755126953,772.4230346679688,0.889502763748169
8,0,l_front_ankle,139.9114227294922,820.0205078125,0.8301894664764404
8,0,l_front_knee,131.82858276367188,819.8673095703125,0.04968896508216858
8,0,l_front_paw,163.91502380371094,827.935302734375,0.9211544394493103
8,0,l_hip,60.025875091552734,812.0545654296875,0.014024734497070312
8,0,l_shoulder,1292.1329345703125,1516.1220703125,0.0013049542903900146
8,0,lure,251.93386840820312,1036.05322265625,0.6283367872238159
8,0,neck_base,116.21788024902344,763.9078369140625,0.9784564971923828
8,0,nose,148.5298614501953,788.2545776367188,0.9859637022018433
8,0,r_back_ankle,12.120697021484375,819.3065795898438,0.97484290599823
8,0,r_back_knee,35.627540588378906,804.053955078125,0.976714015007019
8,0,r_back_paw,11.876450538635254,836.0668334960938,0.944785475730896
8,0,r_eye,132.5582733154297,772.6041259765625,0.9873514175415039
8,0,r_front_ankle,139.7761688232422,811.8059692382812,0.8649396300315857
8,0,r_front_knee,100.00840759277344,803.9815063476562,0.919376015663147
8,0,r_front_paw,163.969970703125,828.0802001953125,0.688889741897583
8,0,r_hip,35.93798828125,779.783935546875,0.83745276927948
8,0,r_shoulder,108.23213958740234,779.9073486328125,0.8817085027694702
8,0,spine,75.95476531982422,771.6940307617188,0.9915097951889038
8,0,tail1,11.892043113708496,796.0184326171875,0.32191765308380127
8,0,tail2,1268.002197265625,1411.9970703125,0.41458746790885925
8,0,tail_base,36.246742248535156,771.8463745117188,0.48744016885757446
9,0,l_back_ankle,20.344858169555664,820.0559692382812,0.14243006706237793
9,0,l_back_knee,60.01141357421875,820.0550537109375,0.07377481460571289
9,0,l_back_paw,19.947708129882812,835.8311767578125,0.2668335437774658
9,0,l_eye,156.4599151611328,771.4933471679688,0.9894540309906006
9,0,l_front_ankle,171.86082458496094,803.8639526367188,0.9432953596115112
9,0,l_front_knee,148.1784210205078,804.0203857421875,0.7001633644104004
9,0,l_front_paw,180.26954650878906,811.7867431640625,0.944417417049408
9,0,l_hip,1300.0765380859375,1499.98486328125,0.00271528959274292
9,0,l_shoulder,139.93673706054688,795.7799682617188,0.03624469041824341
9,0,lure,259.8983154296875,1028.183349609375,0.14486274123191833
9,0,neck_base,131.68495178222656,756.3228149414062,0.9784775972366333
9,0,nose,156.19381713867188,780.2894897460938,0.992327094078064
9,0,r_back_ankle,20.199235916137695,820.083740234375,0.6189164519309998
9,0,r_back_knee,43.83747100830078,803.548095703125,0.6990455985069275
9,0,r_back_paw,35.767822265625,836.0365600585938,0.7484433650970459
9,0,r_eye,148.67864990234375,771.686279296875,0.995110273361206
9,0,r_front_ankle,148.24436950683594,820.0222778320312,0.9794061183929443
9,0,r_front_knee,116.13172149658203,811.978515625,0.9892809391021729
9,0,r_front_paw,164.11489868164062,827.7001342773438,0.9707165956497192
9,0,r_hip,44.03557205200195,780.1165771484375,0.7328757047653198
9,0,r_shoulder,123.86087799072266,772.0779418945312,0.8925755023956299
9,0,spine,83.75373840332031,771.7531127929688,0.9911820292472839
9,0,tail1,4.111413955688477,795.9913940429688,0.019087791442871094
9,0,tail2,1268.001953125,1411.9964599609375,0.4251381754875183
9,0,tail_base,36.0504150390625,771.9351196289062,0.0834188163280487
10,0,l_back_ankle,44.11604690551758,819.9371948242188,0.16507935523986816
10,0,l_back_knee,59.91529083251953,812.076904296875,0.030177414417266846
10,0,l_back_paw,44.077064514160156,844.4515380859375,0.21557006239891052
10,0,l_eye,164.07994079589844,771.0317993164062,0.9981926083564758
10,0,l_front_ankle,179.1440887451172,804.136474609375,0.9650402069091797
10,0,l_front_knee,156.07449340820312,804.1167602539062,0.9371635913848877
10,0,l_front_paw,187.69363403320312,811.872314453125,0.9794961214065552
10,0,l_hip,1300.0770263671875,1499.98486328125,0.0024440884590148926
10,0,l_shoulder,155.94786071777344,795.8384399414062,0.41750654578208923
10,0,lure,371.8615417480469,1011.99755859375,0.643248975276947
10,0,neck_base,139.86550903320312,756.0255126953125,0.9449939727783203
10,0,nose,164.0244140625,780.0171508789062,0.9976131916046143
10,0,r_back_ankle,36.089195251464844,820.49609375,0.8913623094558716
10,0,r_back_knee,51.44735336303711,803.846923828125,0.8911600112915039
10,0,r_back_paw,35.85118103027344,835.9674072265625,0.9045184254646301
10,0,r_eye,156.05970764160156,772.5504760742188,0.999066174030304
10,0,r_front_ankle,155.83213806152344,827.5064697265625,0.9724806547164917
10,0,r_front_knee,132.04974365234375,811.9717407226562,0.9823415279388428
10,0,r_front_paw,164.56678771972656,828.0001220703125,0.969179630279541
10,0,r_hip,51.80574417114258,788.0307006835938,0.7783541679382324
10,0,r_shoulder,124.18362426757812,779.9249877929688,0.8886179327964783
10,0,spine,84.02921295166016,764.13916015625,0.9855189323425293
10,0,tail1,12.065300941467285,811.9281616210938,0.021259307861328125
10,0,tail2,1268.0006103515625,1411.9959716796875,0.43149513006210327
10,0,tail_base,36.0875358581543,772.01513671875,0.161827951669693
11,0,l_back_ankle,44.066429138183594,819.494384765625,0.4140826165676117
11,0,l_back_knee,75.94690704345703,811.963134765625,0.0321541428565979
11,0,l_back_paw,43.72554016113281,835.9197998046875,0.6245688199996948
11,0,l_eye,172.7627716064453,770.8980102539062,0.997883677482605
11,0,l_front_ankle,164.01539611816406,828.1181030273438,0.7446777820587158
11,0,l_front_knee,148.31820678710938,812.2522583007812,0.8076776266098022
11,0,l_front_paw,195.88949584960938,819.686767578125,0.9480279088020325
11,0,l_hip,124.02265930175781,764.0520629882812,0.003927737474441528
11,0,l_shoulder,155.9235076904297,795.7763061523438,0.009258627891540527
11,0,lure,395.9814453125,1011.7568969726562,0.34059712290763855
11,0,neck_base,147.80764770507812,756.050537109375,0.9380546808242798
11,0,nose,172.06179809570312,780.454833984375,0.9911303520202637
11,0,r_back_ankle,36.04179000854492,820.4195556640625,0.947776198387146
11,0,r_back_knee,59.61909103393555,803.681640625,0.9635518193244934
11,0,r_back_paw,20.01534652709961,836.6704711914062,0.9605062007904053
11,0,r_eye,164.62094116210938,771.8793334960938,0.9974331855773926
11,0,r_front_ankle,180.5150604248047,796.2758178710938,0.6371650695800781
11,0,r_front_knee,147.99703979492188,803.7762451171875,0.9407171010971069
11,0,r_front_paw,196.18533325195312,811.9652709960938,0.677413284778595
11,0,r_hip,67.84606170654297,772.1917724609375,0.8153371810913086
11,0,r_shoulder,140.14859008789062,780.06103515625,0.8356994390487671
11,0,spine,99.98007202148438,764.1144409179688,0.9659281969070435
11,0,tail1,35.99242401123047,796.2401733398438,0.07806530594825745
11,0,tail2,1268.003173828125,1412.0013427734375,0.34806138277053833
11,0,tail_base,52.086402893066406,763.9510498046875,0.15369096398353577
12,0,l_back_ankle,43.87142562866211,819.3844604492188,0.14993542432785034
12,0,l_back_knee,75.92146301269531,811.939208984375,0.03825691342353821
12,0,l_back_paw,43.743446350097656,835.9124145507812,0.6956064105033875
12,0,l_eye,180.52870178222656,771.2694702148438,0.9994271993637085
12,0,l_front_ankle,196.087646484375,811.3709106445312,0.9717832207679749
12,0,l_front_knee,171.71424865722656,803.7762451171875,0.9869280457496643
12,0,l_front_paw,204.25413513183594,819.97607421875,0.9950746297836304
12,0,l_hip,1300.073974609375,1499.985107421875,0.0022603273391723633
12,0,l_shoulder,171.93679809570312,795.6539306640625,0.5376328825950623
12,0,lure,444.0775146484375,1011.8001098632812,0.49820610880851746
12,0,neck_base,155.99664306640625,756.3445434570312,0.9303804636001587
12,0,nose,180.0579071044922,779.9974975585938,0.9985889196395874
12,0,r_back_ankle,43.82795333862305,819.494384765625,0.9387876391410828
12,0,r_back_knee,67.82972717285156,804.0411376953125,0.970866322517395
12,0,r_back_paw,27.332080841064453,836.0743408203125,0.9774428606033325
12,0,r_eye,171.80125427246094,772.39990234375,0.9994040131568909
12,0,r_front_ankle,163.83596801757812,827.8759155273438,0.9632914066314697
12,0,r_front_knee,147.6472930908203,811.883056640625,0.9817678928375244
12,0,r_front_paw,172.19017028808594,836.3150634765625,0.9676072001457214
12,0,r_hip,67.9831771850586,779.8211669921875,0.8019728660583496
12,0,r_shoulder,147.7503204345703,779.9306030273438,0.7757716178894043
12,0,spine,116.02728271484375,764.0173950195312,0.977706789970398
12,0,tail1,43.922428131103516,796.0341796875,0.07648056745529175
12,0,tail2,1268.0081787109375,1412.002685546875,0.3049657344818115
12,0,tail_base,68.08168029785156,763.9755859375,0.3461917042732239
13,0,l_back_ankle,52.883949279785156,820.0842895507812,0.4898110330104828
13,0,l_back_knee,91.97622680664062,812.0015869140625,0.3601963520050049
13,0,l_back_paw,43.795711517333984,835.57080078125,0.8915505409240723
13,0,l_eye,195.8326416015625,771.3486938476562,0.9993517398834229
13,0,l_front_ankle,203.81753540039062,819.9149169921875,0.9911383390426636
13,0,l_front_knee,179.62954711914062,803.43798828125,0.987214207649231
13,0,l_front_paw,220.468505859375,820.2003173828125,0.9933770895004272
13,0,l_hip,92.09223175048828,796.0699462890625,0.0025059282779693604
13,0,l_shoulder,179.83909606933594,795.9445190429688,0.2874847650527954
13,0,lure,467.8175048828125,1004.1836547851562,0.7534104585647583
13,0,neck_base,163.6029052734375,756.05322265625,0.9524746537208557
13,0,nose,187.90989685058594,780.4425048828125,0.9970536231994629
13,0,r_back_ankle,52.40955352783203,811.9352416992188,0.9874260425567627
13,0,r_back_knee,75.7576904296875,803.88134765625,0.9858092069625854
13,0,r_back_paw,27.2635555267334,836.0596923828125,0.9882974624633789
13,0,r_eye,179.96316528320312,771.8865966796875,0.9995687007904053
13,0,r_front_ankle,163.72396850585938,827.5825805664062,0.9581834077835083
13,0,r_front_knee,147.74734497070312,811.9973754882812,0.9748008251190186
13,0,r_front_paw,171.99302673339844,844.0291137695312,0.9879097938537598
13,0,r_hip,75.95255279541016,780.0648803710938,0.8922240734100342
13,0,r_shoulder,147.86138916015625,771.8128051757812,0.7283982634544373
13,0,spine,123.89424896240234,756.1419677734375,0.980208158493042
13,0,tail1,52.31258010864258,796.1573486328125,0.30093520879745483
13,0,tail2,1268.0042724609375,1412.0010986328125,0.33933839201927185
13,0,tail_base,68.0506820678711,763.961669921875,0.4636772871017456
14,0,l_back_ankle,43.84069061279297,812.0427856445312,0.5534427762031555
14,0,l_back_knee,107.8930435180664,804.1162109375,0.3599768579006195
14,0,l_back_paw,36.062278747558594,828.119384765625,0.8751977682113647
14,0,l_eye,204.20472717285156,771.0543823242188,0.9990624785423279
14,0,l_front_ankle,203.92445373535156,820.2651977539062,0.9761761426925659
14,0,l_front_knee,187.87648010253906,803.9151000976562,0.9818618297576904
14,0,l_front_paw,219.595703125,827.70166015625,0.9953699707984924
14,0,l_hip,108.00299072265625,796.0757446289062,0.006205826997756958
14,0,l_shoulder,188.1569366455078,795.7488403320312,0.24950364232063293
14,0,lure,499.97149658203125,1004.0448608398438,0.7717618942260742
14,0,neck_base,163.97203063964844,755.8275146484375,0.8993884921073914
14,0,nose,196.3351593017578,780.199462890625,0.9964556694030762
14,0,r_back_ankle,52.294593811035156,812.2136840820312,0.9478343725204468
14,0,r_back_knee,92.04832458496094,803.9937133789062,0.9661048650741577
14,0,r_back_paw,43.58000183105469,836.2428588867188,0.9707058668136597
14,0,r_eye,188.23435974121094,772.1765747070312,0.9992114305496216
14,0,r_front_ankle,172.00950622558594,827.7467651367188,0.9690199494361877
14,0,r_front_knee,147.9905548095703,803.935302734375,0.983924388885498
14,0,r_front_paw,172.03208923339844,844.0385131835938,0.9793297648429871
14,0,r_hip,91.965576171875,780.0836791992188,0.6591966152191162
14,0,r_shoulder,155.91650390625,771.9663696289062,0.8681551218032837
14,0,spine,132.05812072753906,764.0405883789062,0.9721413850784302
14,0,tail1,59.85435104370117,795.9990844726562,0.040423959493637085
14,0,tail2,1268.0048828125,1411.9998779296875,0.35241544246673584
14,0,tail_base,84.01113891601562,763.9996337890625,0.026047080755233765
15,0,l_back_ankle,75.65751647949219,811.8877563476562,0.034784674644470215
15,0,l_back_knee,108.05973815917969,811.9300537109375,0.4928157925605774
15,0,l_back_paw,60.135684967041016,828.850341796875,0.8252804279327393
15,0,l_eye,212.0333251953125,771.4008178710938,0.9992088079452515
15,0,l_front_ankle,212.2042999267578,827.4306030273438,0.9765644073486328
15,0,l_front_knee,195.6186981201172,803.4517211914062,0.9917601346969604
15,0,l_front_paw,227.9805450439453,835.6468505859375,0.9948276281356812
15,0,l_hip,108.03083038330078,796.0306396484375,0.00292360782623291
15,0,l_shoulder,203.85198974609375,804.07861328125,0.1850903034210205
15,0,lure,515.94091796875,1003.9572143554688,0.6172599792480469
15,0,neck_base,179.69964599609375,756.0447998046875,0.9444283246994019
15,0,nose,211.55404663085938,780.0533447265625,0.9979293346405029
15,0,r_back_ankle,68.31620788574219,804.3998413085938,0.8640139102935791
15,0,r_back_knee,99.43611907958984,804.0852661132812,0.9934530258178711
15,0,r_back_paw,51.158260345458984,827.6520385742188,0.9908125400543213
15,0,r_eye,196.35296630859375,771.8138427734375,0.9989644885063171
15,0,r_front_ankle,163.8576202392578,836.0820922851562,0.9497915506362915
15,0,r_front_knee,156.27857971191406,803.9982299804688,0.9856557846069336
15,0,r_front_paw,172.0789337158203,844.1070556640625,0.9175853729248047
15,0,r_hip,91.94290161132812,772.1227416992188,0.9249638915061951
15,0,r_shoulder,164.03773498535156,771.7616577148438,0.8743829727172852
15,0,spine,139.95455932617188,755.8418579101562,0.9817489385604858
15,0,tail1,59.897361755371094,787.6637573242188,0.21355962753295898
15,0,tail2,1267.9913330078125,1411.992431640625,0.4716913402080536
15,0,tail_base,83.94140625,763.9219360351562,0.4699481129646301
16,0,l_back_ankle,75.4981918334961,811.59912109375,0.054989248514175415
16,0,l_back_knee,123.83564758300781,803.9712524414062,0.5141265988349915
